19	some bulldog who touched every object was sad	all bulldogs who touched a wheelbarrow were sad	NEUTRAL
98	every brown or black horse sniffed at least 5 chairs	some brown horse sniffed at least 3 chairs	ENTAILMENT
47	most black dogs who each brown bulldog who every cat moved away from saw danced	each black mammal who each brown bulldog who every cat moved away from saw danced	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	every old quadruped who each brown or black mammal with odor sniffed was happy	ENTAILMENT
80	a bulldog who moved was happy	a bulldog who slept was happy	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	some old quadruped who every brown bat with faint odor sniffed was happy	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 3 old poodles who at least 3 dogs saw stared at stared at at most 3 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old bats who at least 3 bulldogs saw saw stared at at most 5 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 5 old poodles who many bulldogs saw stared at stared at at most 3 wheels	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	some but not all old quadruped who each brown or black bats with odor sniffed was happy	CONTRADICTION
35	some newborn dog was happy	a newborn dog was not happy	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	all brown or black animals who some brown bulldog who every cat moved away from saw danced	NEUTRAL
5	some but not all brown quadrupeds were sad	some but not all brown or black quadrupeds were sad	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	every brown or black horse did not sniff some chairs	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	some dog who some animal moved away from moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	some horse who at most 5 old poodles who at least 3 bulldogs saw stared at stared at at most 4 wheels	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	all black rabbits did not see exactly 5 stallions who danced	CONTRADICTION
10	most old mammals did not swim	an old mammal did not swim	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	a newborn bulldog who swam moved towards at least 6 young animals with odor	ENTAILMENT
18	some but not all black animals who some quadruped who was not sad inspected were sad	some but not all black cats who at least 3 quadrupeds who were not sad inspected were sad	NEUTRAL
2	each brown animal moved towards every stallion	each brown animal moved towards no stallion	CONTRADICTION
67	every brown mammal did not touch some but not all stallions without faint odor	a brown mammal did touched some but not all stallions without faint odor	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	each young mammal with faint smell saw at least 6 cats without strong smell	NEUTRAL
17	the dog moved towards at least 5 old rabbits who some cat saw	a dog moved away from at least 5 old mammals who some cat saw	CONTRADICTION
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 3 mammals who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	NEUTRAL
3	most old beagles swam	some old mammal swam	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 3 horses who at most 6 old mammals who a bulldog saw stared at stared at at most 5 objects	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old poodles who at least 3 bulldogs saw stared at saw at most 5 objects	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old poodles who some bulldog stared at stared at stared at at most 3 wheels	NEUTRAL
69	each cat who was sad was not happy	all sad cat was happy	CONTRADICTION
8	each beagle swam	no beagle swam	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam moved towards some young animal with strong odor	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old cats who swam did not sniff some brown or black quadruped	ENTAILMENT
72	each bat sniffed at least 5 bats	a bat sniffed a bat	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	a newborn bulldog who slept moved towards at least 3 young cats with strong odor	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old mammals who at least 3 dogs stared at stared at stared at at most 5 wheels	NEUTRAL
51	each mammal who danced inspected some wooden object	a mammal who slept inspected a wooden object	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 5 old animals who at least 3 dogs saw stared at stared at at most 5 wheels	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam moved towards at least 6 young animals with odor	ENTAILMENT
15	most young beagles with faint smell saw a cat without strong smell	most young beagles with faint smell saw each cat without smell	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	most old quadrupeds who all brown or black mammals with faint smell sniffed were happy	ENTAILMENT
11	all black mammals saw exactly 5 stallions who danced	a black horse saw exactly 5 stallions who danced	ENTAILMENT
51	each mammal who danced inspected some wooden object	each mammal who moved inspected all wooden objects	NEUTRAL
41	at least 5 brown or black beagles waltzed	at least 5 brown or black mammals moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 5 old dogs who many bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
6	the old cat with faint odor inspected each chair	an old cat with faint smell inspected most chairs	ENTAILMENT
72	each bat sniffed at least 5 bats	some but not all bat sniffed at least 4 animals	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dog who some brown or black bulldog who every cat moved away from saw danced	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 3 old poodles who many bulldogs saw stared at stared at at most 3 wheels	NEUTRAL
51	each mammal who danced inspected some wooden object	each mammal who moved inspected every wooden box	NEUTRAL
19	some bulldog who touched every object was sad	a bulldog who touched all wheelbarrows was sad	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 5 old poodles who several bulldogs saw stared at saw at most 5 wheels	NEUTRAL
19	some bulldog who touched every object was sad	some bulldog who touched each wagon was not sad	CONTRADICTION
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 4 rabbits who some but not all mammals who a mammal who was happy touched sniffed were not happy	NEUTRAL
67	every brown mammal did not touch some but not all stallions without faint odor	every brown mammal did not touch some but not all stallions without odor	ENTAILMENT
19	some bulldog who touched every object was sad	some bulldog who touched every wheel was sad	ENTAILMENT
64	every newborn poodle who was happy touched most boxes	a newborn poodle who was happy touched some box	ENTAILMENT
35	some newborn dog was happy	no newborn dog was happy	CONTRADICTION
93	at least 6 old poodles who were not sad did not stare at the table	at least 6 old poodles who were sad did stared at the table	CONTRADICTION
41	at least 5 brown or black beagles waltzed	a brown or black animal waltzed	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	a brown or black horse sniffed at least 3 chairs	ENTAILMENT
26	many old dogs with faint odor were not happy	several old animals with odor were not happy	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old dogs who swam did not sniff some black quadruped	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	some newborn bulldog who slept moved towards at least 6 young cats with strong smell	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	most newborn bulldog who swam moved towards at most 3 young cats with strong smell	CONTRADICTION
8	each beagle swam	every beagle slept	CONTRADICTION
29	at most 3 stallions saw the fence	at most 5 stallions did not see the fence	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 4 old poodles who at least 3 animals saw stared at stared at at most 5 objects	NEUTRAL
25	most dogs swam	a dog swam	ENTAILMENT
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	an old quadruped who a brown or black mammal with faint odor sniffed was happy	ENTAILMENT
15	most young beagles with faint smell saw a cat without strong smell	a young beagles with smell saw no cat without strong smell	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	some newborn bulldog who swam moved towards at least 4 young cats with odor	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	most brown or black horse did not sniff at least 3 chairs	CONTRADICTION
44	some quadruped inspected each black bat	a quadruped inspected some but not all black bat	CONTRADICTION
51	each mammal who danced inspected some wooden object	some mammal who slept inspected a wooden object	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	some newborn bulldog who swam did not move towards at least 6 young animals with strong odor	CONTRADICTION
86	some poodle did not move away from every metal chair	some poodle did not move away from all metal chairs	ENTAILMENT
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 3 mammals who some but not all mammals who a bulldog who was happy touched sniffed were not happy	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	most newborn bulldog who swam moved towards at most 3 young mammals with strong odor	CONTRADICTION
41	at least 5 brown or black beagles waltzed	at least 4 brown or black mammals danced	ENTAILMENT
2	each brown animal moved towards every stallion	most brown animal moved away from each stallion	CONTRADICTION
19	some bulldog who touched every object was sad	a bulldog who touched a wheelbarrow was sad	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	some brown or black horse sniffed at least 4 chairs	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who some rabbit saw stared at stared at at most 5 wheels	NEUTRAL
24	each old cat with faint odor moved towards the beagle	some old cat with faint smell moved towards some beagle	ENTAILMENT
51	each mammal who danced inspected some wooden object	all mammal who danced inspected no wooden object	CONTRADICTION
51	each mammal who danced inspected some wooden object	each mammal who danced inspected many hardwood wheels	NEUTRAL
20	exactly 5 young dogs who ran inspected a metal box	exactly 5 young dogs who ran did not inspect a metal box	CONTRADICTION
60	the old animal was sad	the old animal was not sad	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	the horse who at most 6 old poodles who at least 3 animals saw stared at stared at at most 3 objects	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 5 old poodles who at least 3 bulldogs stared at stared at saw at most 5 wheels	NEUTRAL
41	at least 5 brown or black beagles waltzed	at least 4 brown or black dogs danced	ENTAILMENT
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dog who all brown bulldogs who each cat moved away from saw danced	ENTAILMENT
51	each mammal who danced inspected some wooden object	each mammal who moved inspected all wooden wheelbarrows	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 3 horses who at most 5 old poodles who a bulldog saw stared at stared at at most 4 wheels	NEUTRAL
19	some bulldog who touched every object was sad	some bulldog who touched each door was not sad	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	each old quadruped who each brown or black bat with faint odor sniffed was happy	ENTAILMENT
58	some dog who at least 6 mammals moved away from moved	many dogs who at least 6 badgers moved away from ran	NEUTRAL
17	the dog moved towards at least 5 old rabbits who some cat saw	a dog moved towards some old rabbit who some cat saw	ENTAILMENT
66	many old poodles moved	no old animals moved	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	most black cats saw exactly 6 stallions who danced	CONTRADICTION
19	some bulldog who touched every object was sad	all bulldogs who hit most doors were sad	NEUTRAL
9	at least 4 black bats who exactly 4 rabbits without strong odor sniffed did not sleep	at least 4 brown or black bats who exactly 4 rabbits without strong odor sniffed did not sleep	ENTAILMENT
65	a bat with strong odor did not hit several dogs	a bat with strong odor did not touch a mammal	NEUTRAL
47	most black dogs who each brown bulldog who every cat moved away from saw danced	a black mammal who all brown bulldogs who every cat moved away from saw danced	ENTAILMENT
11	all black mammals saw exactly 5 stallions who danced	no black beagles saw exactly 5 stallions who danced	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	most newborn bulldogs who swam moved towards at least 3 young cats with strong smell	ENTAILMENT
18	some but not all black animals who some quadruped who was not sad inspected were sad	some but not all black animals who all quadrupeds who were not sad inspected were sad	NEUTRAL
19	some bulldog who touched every object was sad	a bulldog who touched most objects was sad	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	some but not all newborn bulldog who swam moved towards at least 3 young cats with strong odor	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
72	each bat sniffed at least 5 bats	each bat sniffed at least 5 mammals	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old bulldogs who swam did not sniff a black quadruped	ENTAILMENT
19	some bulldog who touched every object was sad	some bulldog who touched most wagons was sad	ENTAILMENT
34	a newborn mammal who all brown stallions moved away from swam	all newborn mammals who some brown or black mammal moved away from swam	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	no old quadruped who some brown or black bats with faint odor sniffed was happy	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old dogs who at least 3 dogs stared at stared at stared at at most 5 wheels	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	several dogs who at least 6 badgers moved away from moved	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	an old quadruped who a black bat with faint odor sniffed was happy	ENTAILMENT
64	every newborn poodle who was happy touched most boxes	no newborn poodle who was happy touched most boxes	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	some but not all old quadruped who all brown or black mammals with faint smell sniffed was happy	CONTRADICTION
51	each mammal who danced inspected some wooden object	each mammal who moved inspected at least 3 wooden wagons	NEUTRAL
65	a bat with strong odor did not hit several dogs	at least 3 bats with strong odor did not touch several dogs	NEUTRAL
83	each bat moved	all bats moved	ENTAILMENT
15	most young beagles with faint smell saw a cat without strong smell	a young animals with faint smell did not see a cat without strong smell	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	all dogs who at least 6 dogs moved away from swam	NEUTRAL
70	some beagle who many newborn dogs stared at was sad	every beagle who several newborn mammals stared at was sad	NEUTRAL
65	a bat with strong odor did not hit several dogs	every bat with odor did not hit a mammal	NEUTRAL
74	some stallion without faint odor swam	each stallion without smell swam	NEUTRAL
18	some but not all black animals who some quadruped who was not sad inspected were sad	some but not all black bats who most quadrupeds who were not sad inspected were sad	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam did not move towards some young cats with strong odor	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	most old quadrupeds who all brown or black bats with smell sniffed were happy	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam did not move towards at least 4 young cats with strong smell	CONTRADICTION
2	each brown animal moved towards every stallion	some but not all brown animal moved towards most stallion	CONTRADICTION
19	some bulldog who touched every object was sad	some bulldog who touched every door was sad	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old mammals who swam did not sniff a black quadruped	ENTAILMENT
19	some bulldog who touched every object was sad	a bulldog who touched all doors was sad	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old dogs who at least 5 bulldogs saw stared at stared at at most 5 objects	NEUTRAL
66	many old poodles moved	several old dogs moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 3 old poodles who at least 3 bulldogs stared at stared at stared at at most 4 wheels	NEUTRAL
34	a newborn mammal who all brown stallions moved away from swam	each newborn mammal who some brown rabbit moved away from swam	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	every newborn bulldog who swam moved towards at most 4 young cats with odor	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	each young mammal with faint smell saw each cat without strong scent	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	all dogs who at least 5 bulldogs moved away from waltzed	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	an old quadruped who all black mammals with faint odor sniffed was happy	ENTAILMENT
58	some dog who at least 6 mammals moved away from moved	all dogs who at least 3 dogs moved away from waltzed	NEUTRAL
61	every bulldog with strong odor stared at a beagle	every bulldog with smell stared at all beagles	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old rabbits who at least 3 bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	most newborn bulldogs who swam moved towards at least 3 young cats with strong odor	ENTAILMENT
43	every mammal was not happy	every mammal was happy	CONTRADICTION
98	every brown or black horse sniffed at least 5 chairs	some brown or black horse sniffed at most 4 chairs	CONTRADICTION
72	each bat sniffed at least 5 bats	every bat sniffed a bat	ENTAILMENT
51	each mammal who danced inspected some wooden object	each mammal who moved inspected every hardwood box	NEUTRAL
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog moved away from at least 5 old animals who some cat saw	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	every black rabbits did not see exactly 5 stallions who danced	CONTRADICTION
98	every brown or black horse sniffed at least 5 chairs	a brown or black horse sniffed at most 4 chairs	CONTRADICTION
67	every brown mammal did not touch some but not all stallions without faint odor	all brown mammal did touched some but not all stallions without faint odor	CONTRADICTION
69	each cat who was sad was not happy	most sad cats were not happy	ENTAILMENT
68	every dog who every young horse touched was sad	a dog who some young horse touched was sad	ENTAILMENT
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog moved towards some old animal who some cat saw	ENTAILMENT
70	some beagle who many newborn dogs stared at was sad	some beagle who many newborn dogs saw was sad	ENTAILMENT
17	the dog moved towards at least 5 old rabbits who some cat saw	some dog moved towards at most 3 old rabbits who a cat saw	CONTRADICTION
76	the newborn dog waltzed	some newborn dog waltzed	ENTAILMENT
72	each bat sniffed at least 5 bats	most bat did not sniff at least 5 animals	CONTRADICTION
67	every brown mammal did not touch some but not all stallions without faint odor	each brown mammal did not hit some but not all stallions without faint odor	ENTAILMENT
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog moved towards at most 4 old mammals who a cat saw	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	all newborn bulldogs who swam moved towards at least 6 young cats with smell	ENTAILMENT
77	some dog moved away from exactly 3 wooden fences	a dog moved away from exactly 4 wooden fences	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	most horses who at most 6 old dogs who at least 3 dogs saw stared at stared at at most 5 wheels	NEUTRAL
39	every newborn cat who ran ran	no newborn cat who moved ran	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 3 old dogs who at least 3 animals saw stared at stared at at most 4 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 6 horses who at most 5 old poodles who at least 3 dogs saw stared at stared at at most 5 wheels	NEUTRAL
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 6 rabbits who some but not all rabbits who each happy dog touched sniffed were not happy	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old dogs who a bulldog saw stared at stared at at most 3 wheels	NEUTRAL
99	at least 6 young mammals danced	no young mammals danced	CONTRADICTION
19	some bulldog who touched every object was sad	a bulldog who touched each wheelbarrow was sad	ENTAILMENT
9	at least 4 black bats who exactly 4 rabbits without strong odor sniffed did not sleep	at least 3 black mammals who exactly 4 rabbits without strong odor sniffed did not sleep	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old dogs who at least 3 dogs saw saw stared at at most 5 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who at least 4 bulldogs saw saw saw at most 5 wheels	NEUTRAL
98	every brown or black horse sniffed at least 5 chairs	some but not all brown or black horse sniffed at least 5 objects	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who at least 4 bulldogs saw stared at stared at at most 3 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 3 horses who at most 6 old poodles who at least 3 animals saw stared at stared at at most 3 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 5 old horses who at least 3 bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old mammals who at least 3 animals saw stared at stared at at most 5 wheels	NEUTRAL
70	some beagle who many newborn dogs stared at was sad	a beagle who a newborn animal stared at was sad	ENTAILMENT
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	most old quadrupeds who all brown or black mammals with faint odor sniffed were happy	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam moved away from some young cats with strong odor	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old rabbits who at least 3 bulldogs saw stared at stared at at most 5 objects	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	every black dogs saw exactly 4 stallions who danced	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	all black mammals who a brown bulldog who a cat moved away from saw danced	NEUTRAL
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dogs who each brown bulldog who each cat moved away from saw slept	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	many dogs who at least 6 poodles moved away from waltzed	NEUTRAL
64	every newborn poodle who was happy touched most boxes	all newborn poodle who was happy touched no boxes	CONTRADICTION
51	each mammal who danced inspected some wooden object	some mammal who moved inspected no wooden object	CONTRADICTION
80	a bulldog who moved was happy	some bulldog who ran was happy	NEUTRAL
72	each bat sniffed at least 5 bats	every bat sniffed at most 3 mammals	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	each dog who at least 3 badgers moved away from waltzed	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	the dog who at least 6 poodles moved away from waltzed	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	a newborn bulldog who swam moved towards at least 4 young mammals with strong odor	ENTAILMENT
6	the old cat with faint odor inspected each chair	the old cat with faint odor did not inspect a chair	CONTRADICTION
86	some poodle did not move away from every metal chair	at least 6 poodles did not move away from a metal chair	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	some but not all newborn bulldog who swam moved towards at least 5 young cats with strong odor	CONTRADICTION
9	at least 4 black bats who exactly 4 rabbits without strong odor sniffed did not sleep	at least 4 black bats who exactly 5 rabbits without strong odor sniffed did not sleep	CONTRADICTION
86	some poodle did not move away from every metal chair	some poodle did moved away from each metal object	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	some horse who at most 6 old mammals who at least 3 bulldogs saw stared at stared at at most 5 objects	NEUTRAL
19	some bulldog who touched every object was sad	some bulldog who touched most wheel was not sad	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old poodles who at least 5 animals saw stared at saw at most 5 wheels	NEUTRAL
34	a newborn mammal who all brown stallions moved away from swam	a newborn mammal who most brown stallions moved away from moved	ENTAILMENT
49	every old horse was sad	each old horse was not sad	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old poodles who several bulldogs stared at stared at stared at at most 6 wheels	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	all brown or black horses sniffed at least 4 chairs	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at did not stare at at most 6 wheels	CONTRADICTION
68	every dog who every young horse touched was sad	every dog who each young horse hit was not sad	CONTRADICTION
31	at least 6 brown or black rabbits waltzed	at most 3 brown or black mammals moved	CONTRADICTION
41	at least 5 brown or black beagles waltzed	at least 6 brown beagles waltzed	NEUTRAL
94	exactly 6 black cats saw all animals	exactly 4 black cats saw each animals	CONTRADICTION
86	some poodle did not move away from every metal chair	many poodles did not move away from an iron object	NEUTRAL
65	a bat with strong odor did not hit several dogs	the bat with strong odor did not touch at least 3 animals	NEUTRAL
44	some quadruped inspected each black bat	some quadruped did not inspect a brown or black bat	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	at least 5 dogs who at least 6 badgers moved away from waltzed	NEUTRAL
29	at most 3 stallions saw the fence	at most 4 stallions stared at the fence	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	all newborn bulldog who swam did not move towards at least 6 young cats with odor	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	some black dogs did not see exactly 5 stallions who danced	CONTRADICTION
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog moved towards an old rabbit who some cat saw	ENTAILMENT
0	at least 5 young dogs did not dance	at most 3 young mammals did not dance	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	every dog who at least 5 mammals moved away from danced	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	some horse who at most 6 old animals who at least 3 bulldogs saw stared at stared at at most 3 objects	NEUTRAL
15	most young beagles with faint smell saw a cat without strong smell	most young beagles with faint smell did not see a cat without strong scent	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old dogs who at least 3 animals saw stared at stared at at most 5 objects	NEUTRAL
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old dogs who swam did not sniff most black quadrupeds	ENTAILMENT
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	each old quadruped who each brown or black bat with faint smell sniffed was happy	ENTAILMENT
11	all black mammals saw exactly 5 stallions who danced	a black bats saw exactly 6 stallions who danced	CONTRADICTION
34	a newborn mammal who all brown stallions moved away from swam	every newborn mammal who most brown animals moved away from swam	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	some black stallion saw exactly 5 stallions who danced	ENTAILMENT
76	the newborn dog waltzed	a newborn dog waltzed	ENTAILMENT
87	some quadruped did not see the newborn stallion	some quadruped did saw the newborn stallion	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old bulldogs who at least 3 bulldogs saw stared at stared at at most 3 wheels	NEUTRAL
19	some bulldog who touched every object was sad	a bulldog who touched all wheels was sad	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 4 old animals who a bulldog saw stared at stared at at most 5 objects	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	an old quadruped who some black bat with faint odor sniffed was happy	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old poodles who many bulldogs stared at stared at stared at at most 5 wheels	ENTAILMENT
34	a newborn mammal who all brown stallions moved away from swam	a newborn mammal who some brown or black stallion moved away from moved	ENTAILMENT
